uuid,creation_date,frequency,day,updated_at,next_payment_day,status,user_id,event_timestamp,event_name,calculated_next_payment,discrepancy,discrepancy_type
799119d7-e0fb-4dba-adfd-abcf598b4db7,1725302824,weekly,monday,1725302824,9,enabled,799119d7-e0fb-4dba-adfd-abcf598b4db7,2024-09-02 11:47:04,allowance.created,2024-09-02 11:47:04,True,Mismatched Values
f2399c51-6ec8-4ba0-bb73-7caaf7ade4c4,1725303557,weekly,monday,1725303557,9,enabled,f2399c51-6ec8-4ba0-bb73-7caaf7ade4c4,2024-09-02 11:59:17,allowance.created,2024-09-02 11:59:17,True,Mismatched Values
b8ac9de0-9629-403c-a0a2-f53592e4f753,1727285025,weekly,friday,2024-10-12T16:11:16.953198194Z,18,enabled,b8ac9de0-9629-403c-a0a2-f53592e4f753,2024-09-25 10:23:45,allowance.created,2024-09-27 10:23:45,True,Mismatched Values
b8ac9de0-9629-403c-a0a2-f53592e4f753,1727285025,weekly,friday,2024-10-12T16:11:16.953198194Z,18,enabled,b8ac9de0-9629-403c-a0a2-f53592e4f753,2024-10-12 09:11:16,allowance.edited,2024-10-18 09:11:16,False,Other
b8ac9de0-9629-403c-a0a2-f53592e4f753,1727285025,weekly,friday,2024-10-12T16:11:16.953198194Z,18,enabled,b8ac9de0-9629-403c-a0a2-f53592e4f753,2024-10-12 09:11:17,allowance.edited,2024-10-18 09:11:17,False,Other
e207a109-94f2-4c72-a61f-8a806120a263,1727373210,weekly,friday,2024-11-01T08:01:57.315356182Z,8,enabled,e207a109-94f2-4c72-a61f-8a806120a263,2024-09-26 10:53:30,allowance.created,2024-09-27 10:53:30,True,Mismatched Values
3fdd85f2-44ac-4b6a-84d0-0a07de6b5e73,1727020734,weekly,monday,1727020734,23,enabled,3fdd85f2-44ac-4b6a-84d0-0a07de6b5e73,2024-09-22 08:58:55,allowance.created,2024-09-23 08:58:55,False,Other
9c0c047d-34e7-447e-abe8-7820b64d0c01,1732584359,monthly,first_day,1732584359,1,enabled,9c0c047d-34e7-447e-abe8-7820b64d0c01,2024-11-25 17:25:59,allowance.created,,True,Missing Calculation
de0889dd-65e6-4785-ac64-0d77f49b02e9,1730314502,monthly,first_day,1730314502,1,enabled,de0889dd-65e6-4785-ac64-0d77f49b02e9,2024-10-30 11:55:03,allowance.created,,True,Missing Calculation
66e951c5-2ae2-4e8c-8b3f-4778618abeaf,1727457929,monthly,fifteenth_day,1727457929,15,enabled,66e951c5-2ae2-4e8c-8b3f-4778618abeaf,2024-09-27 10:25:29,allowance.created,,True,Missing Calculation
b610ced8-e440-43a8-bc0e-9013dfbe2f43,1727457998,monthly,fifteenth_day,1727457998,15,enabled,b610ced8-e440-43a8-bc0e-9013dfbe2f43,2024-09-27 10:26:38,allowance.created,,True,Missing Calculation
d1bbcc2c-557a-4fe7-b599-4eb23b1d4282,1731168985,weekly,friday,2024-11-09T17:11:50.507344177Z,15,disabled,d1bbcc2c-557a-4fe7-b599-4eb23b1d4282,2024-11-09 08:16:25,allowance.created,2024-11-15 08:16:25,False,Other
3bc6839a-32aa-4923-ac54-a08ccf87c0d0,1727304299,biweekly,thursday,2024-11-03T08:00:38.166442569Z,14,enabled,3bc6839a-32aa-4923-ac54-a08ccf87c0d0,2024-09-25 15:44:59,allowance.created,2024-10-03 15:44:59,True,Mismatched Values
100085a1-ea16-408d-8fca-5413e1824304,1725542571,weekly,sunday,2024-11-08T08:00:30.042098202Z,10,enabled,100085a1-ea16-408d-8fca-5413e1824304,2024-09-05 06:31:18,allowance.edited,2024-09-08 06:31:18,True,Mismatched Values
100085a1-ea16-408d-8fca-5413e1824304,1725542571,weekly,sunday,2024-11-08T08:00:30.042098202Z,10,enabled,100085a1-ea16-408d-8fca-5413e1824304,2024-09-05 06:31:19,allowance.edited,2024-09-08 06:31:19,True,Mismatched Values
100085a1-ea16-408d-8fca-5413e1824304,1725542571,weekly,sunday,2024-11-08T08:00:30.042098202Z,10,enabled,100085a1-ea16-408d-8fca-5413e1824304,2024-09-05 06:43:08,allowance.edited,2024-09-08 06:43:08,True,Mismatched Values
100085a1-ea16-408d-8fca-5413e1824304,1725542571,weekly,sunday,2024-11-08T08:00:30.042098202Z,10,enabled,100085a1-ea16-408d-8fca-5413e1824304,2024-09-05 06:43:09,allowance.edited,2024-09-08 06:43:09,True,Mismatched Values
96f86415-4321-405b-a3ea-35f4445f215d,1728307629,biweekly,friday,2024-11-29T08:00:38.073897939Z,13,enabled,96f86415-4321-405b-a3ea-35f4445f215d,2024-10-07 06:27:09,allowance.created,2024-10-18 06:27:09,True,Mismatched Values
120aa9eb-6228-46b1-8856-e48c0579f19b,1727109679,biweekly,friday,1727109679,4,enabled,120aa9eb-6228-46b1-8856-e48c0579f19b,2024-09-23 09:41:20,allowance.created,2024-10-04 09:41:20,False,Other
5310cba3-e1b2-447c-975a-1d38833b8576,1730571777,monthly,first_day,1730571777,1,enabled,5310cba3-e1b2-447c-975a-1d38833b8576,2024-11-02 11:22:57,allowance.created,,True,Missing Calculation
f0384499-a5ae-45f4-9418-4b57aeae66d0,1730586090,monthly,first_day,1730586090,1,enabled,f0384499-a5ae-45f4-9418-4b57aeae66d0,2024-11-02 15:21:30,allowance.created,,True,Missing Calculation
f50836f5-035d-4aa1-9626-e0c42f5e4c2a,1730489645,monthly,first_day,1730489645,1,enabled,f50836f5-035d-4aa1-9626-e0c42f5e4c2a,2024-11-01 12:34:05,allowance.created,,True,Missing Calculation
a458fbe0-4220-4e4e-9c74-65b3f5fa340e,1730485265,monthly,first_day,1730485265,1,enabled,a458fbe0-4220-4e4e-9c74-65b3f5fa340e,2024-11-01 11:21:05,allowance.created,,True,Missing Calculation
727acc96-90fc-498b-91a8-2d617f61fd97,1729698284,biweekly,friday,2024-11-08T03:30:27.830120413Z,8,disabled,727acc96-90fc-498b-91a8-2d617f61fd97,2024-10-26 18:44:50,allowance.edited,2024-11-08 18:44:50,False,Other
727acc96-90fc-498b-91a8-2d617f61fd97,1729698284,biweekly,friday,2024-11-08T03:30:27.830120413Z,8,disabled,727acc96-90fc-498b-91a8-2d617f61fd97,2024-10-26 18:44:51,allowance.edited,2024-11-08 18:44:51,False,Other
9774d40a-e69b-4d04-ae41-ef86e67c38f9,1728772717,biweekly,friday,2024-11-08T03:30:22.150934608Z,25,disabled,9774d40a-e69b-4d04-ae41-ef86e67c38f9,2024-10-12 15:38:37,allowance.created,2024-10-25 15:38:37,False,Other
87f876a2-19cc-4606-ac8d-0f54091763e0,1722816744,biweekly,friday,1722816744,16,enabled,87f876a2-19cc-4606-ac8d-0f54091763e0,2024-08-04 17:12:24,allowance.created,2024-08-16 17:12:24,False,Other
804517cc-bf10-464d-aa35-3c2abcace5e9,1725973690,monthly,fifteenth_day,1725973690,15,enabled,804517cc-bf10-464d-aa35-3c2abcace5e9,2024-09-10 06:08:11,allowance.created,,True,Missing Calculation
df24b61f-cd91-4157-b862-22a5e47938c0,1725973718,monthly,fifteenth_day,2024-09-26T11:21:00.338923322Z,15,disabled,df24b61f-cd91-4157-b862-22a5e47938c0,2024-09-10 06:08:38,allowance.created,,True,Missing Calculation
df24b61f-cd91-4157-b862-22a5e47938c0,1725973718,monthly,fifteenth_day,2024-09-26T11:21:00.338923322Z,15,disabled,df24b61f-cd91-4157-b862-22a5e47938c0,2024-09-10 15:02:56,allowance.edited,,True,Missing Calculation
df24b61f-cd91-4157-b862-22a5e47938c0,1725973718,monthly,fifteenth_day,2024-09-26T11:21:00.338923322Z,15,disabled,df24b61f-cd91-4157-b862-22a5e47938c0,2024-09-10 15:02:56,allowance.edited,,True,Missing Calculation
e40ee39e-f4aa-4de4-8b8b-af1d1f07e547,1725973706,monthly,fifteenth_day,2024-09-26T11:20:46.617492274Z,15,enabled,e40ee39e-f4aa-4de4-8b8b-af1d1f07e547,2024-09-10 06:08:26,allowance.created,,True,Missing Calculation
e40ee39e-f4aa-4de4-8b8b-af1d1f07e547,1725973706,monthly,fifteenth_day,2024-09-26T11:20:46.617492274Z,15,enabled,e40ee39e-f4aa-4de4-8b8b-af1d1f07e547,2024-09-26 04:20:46,allowance.edited,,True,Missing Calculation
e40ee39e-f4aa-4de4-8b8b-af1d1f07e547,1725973706,monthly,fifteenth_day,2024-09-26T11:20:46.617492274Z,15,enabled,e40ee39e-f4aa-4de4-8b8b-af1d1f07e547,2024-09-26 04:20:46,allowance.edited,,True,Missing Calculation
3d8d43ae-ee5d-44f5-af09-cd625f0789de,1732555970,biweekly,monday,1732555970,9,enabled,3d8d43ae-ee5d-44f5-af09-cd625f0789de,2024-11-25 09:32:50,allowance.created,2024-12-02 09:32:50,True,Mismatched Values
a40929fa-351c-46e3-86e6-ef362e53c811,1729370858,weekly,monday,2024-12-02T08:00:31.808243415Z,9,enabled,a40929fa-351c-46e3-86e6-ef362e53c811,2024-10-19 13:47:38,allowance.created,2024-10-21 13:47:38,True,Mismatched Values
ca3d0a7d-6ad3-4cde-ab29-1f3fe50198e8,1732729462,weekly,friday,2024-11-27T17:44:58.248617556Z,29,enabled,ca3d0a7d-6ad3-4cde-ab29-1f3fe50198e8,2024-11-27 09:44:58,allowance.edited,2024-11-29 09:44:58,False,Other
ca3d0a7d-6ad3-4cde-ab29-1f3fe50198e8,1732729462,weekly,friday,2024-11-27T17:44:58.248617556Z,29,enabled,ca3d0a7d-6ad3-4cde-ab29-1f3fe50198e8,2024-11-27 09:44:58,allowance.edited,2024-11-29 09:44:58,False,Other
51f8cbb2-b2fd-487f-8a24-89a56f042d6a,1732582379,biweekly,tuesday,2024-11-26T00:53:36.708913597Z,10,enabled,51f8cbb2-b2fd-487f-8a24-89a56f042d6a,2024-11-25 16:53:36,allowance.edited,2024-12-03 16:53:36,True,Mismatched Values
51f8cbb2-b2fd-487f-8a24-89a56f042d6a,1732582379,biweekly,tuesday,2024-11-26T00:53:36.708913597Z,10,enabled,51f8cbb2-b2fd-487f-8a24-89a56f042d6a,2024-11-25 16:53:37,allowance.edited,2024-12-03 16:53:37,True,Mismatched Values
1f6e46f0-ea51-4cca-8c98-517292c8f301,1732751023,daily,daily,2024-11-28T12:23:37.288833276Z,29,enabled,1f6e46f0-ea51-4cca-8c98-517292c8f301,2024-11-28 04:23:37,allowance.edited,2024-11-29 04:23:37,False,Other
1f6e46f0-ea51-4cca-8c98-517292c8f301,1732751023,daily,daily,2024-11-28T12:23:37.288833276Z,29,enabled,1f6e46f0-ea51-4cca-8c98-517292c8f301,2024-11-28 04:23:39,allowance.edited,2024-11-29 04:23:39,False,Other
1ca57a15-95d0-4019-bbd0-940d8fd0033a,1723081392,weekly,thursday,2024-10-03T08:00:31.95983159Z,10,enabled,1ca57a15-95d0-4019-bbd0-940d8fd0033a,2024-08-07 18:43:12,allowance.created,2024-08-08 18:43:12,True,Mismatched Values
1ca57a15-95d0-4019-bbd0-940d8fd0033a,1723081392,weekly,thursday,2024-10-03T08:00:31.95983159Z,10,enabled,1ca57a15-95d0-4019-bbd0-940d8fd0033a,2024-08-15 01:10:02,allowance.edited,2024-08-15 01:10:02,True,Mismatched Values
1ca57a15-95d0-4019-bbd0-940d8fd0033a,1723081392,weekly,thursday,2024-10-03T08:00:31.95983159Z,10,enabled,1ca57a15-95d0-4019-bbd0-940d8fd0033a,2024-08-15 01:10:02,allowance.edited,2024-08-15 01:10:02,True,Mismatched Values
cbd5e9f6-9e53-4547-a23f-630a7fdd4a43,1723709416,weekly,thursday,2024-12-03T10:00:31.890469877Z,5,enabled,cbd5e9f6-9e53-4547-a23f-630a7fdd4a43,2024-08-15 01:10:25,allowance.edited,2024-08-15 01:10:25,True,Mismatched Values
cbd5e9f6-9e53-4547-a23f-630a7fdd4a43,1723709416,weekly,thursday,2024-12-03T10:00:31.890469877Z,5,enabled,cbd5e9f6-9e53-4547-a23f-630a7fdd4a43,2024-08-15 01:10:26,allowance.edited,2024-08-15 01:10:26,True,Mismatched Values
e22342fa-b8be-4f83-9c0a-5e6061398561,1723709435,weekly,monday,2024-09-23T08:00:30.711359117Z,30,enabled,e22342fa-b8be-4f83-9c0a-5e6061398561,2024-08-15 01:10:35,allowance.created,2024-08-19 01:10:35,True,Mismatched Values
c63c66da-bf20-4297-bf57-a6951aa37647,1733009324,weekly,friday,1733009324,6,enabled,c63c66da-bf20-4297-bf57-a6951aa37647,2024-11-30 15:28:44,allowance.created,2024-12-06 15:28:44,False,Other
ac2ab850-bd94-4738-a1b1-87951f9fdf87,1731643150,biweekly,thursday,2024-11-15T04:05:42.891237186Z,28,disabled,ac2ab850-bd94-4738-a1b1-87951f9fdf87,2024-11-14 19:59:10,allowance.created,2024-11-21 19:59:10,True,Mismatched Values
676adda3-580e-4315-b981-7c87a2a54aa8,1728259110,monthly,first_day,2024-11-01T08:00:41.826666749Z,1,enabled,676adda3-580e-4315-b981-7c87a2a54aa8,2024-10-06 16:58:30,allowance.created,,True,Missing Calculation
da0fb9d7-1fb6-49c9-858b-5d860750aae3,1728479311,monthly,first_day,2024-10-11T19:18:40.948861372Z,1,disabled,da0fb9d7-1fb6-49c9-858b-5d860750aae3,2024-10-09 06:08:31,allowance.created,,True,Missing Calculation
da0fb9d7-1fb6-49c9-858b-5d860750aae3,1728479311,monthly,first_day,2024-10-11T19:18:40.948861372Z,1,disabled,da0fb9d7-1fb6-49c9-858b-5d860750aae3,2024-10-10 03:26:39,allowance.edited,,True,Missing Calculation
da0fb9d7-1fb6-49c9-858b-5d860750aae3,1728479311,monthly,first_day,2024-10-11T19:18:40.948861372Z,1,disabled,da0fb9d7-1fb6-49c9-858b-5d860750aae3,2024-10-10 03:26:39,allowance.edited,,True,Missing Calculation
aa3d75b4-172e-4255-8000-056d63d25f59,1730253310,monthly,fifteenth_day,2024-11-16T05:44:00.375162831Z,15,disabled,aa3d75b4-172e-4255-8000-056d63d25f59,2024-10-29 18:55:10,allowance.created,,True,Missing Calculation
bcee9b58-757f-44dc-80ff-f5b425ab38fc,1732834214,biweekly,friday,1732834214,6,enabled,bcee9b58-757f-44dc-80ff-f5b425ab38fc,2024-11-28 14:50:14,allowance.created,2024-12-06 14:50:14,False,Other
2e1e5fd4-9948-4ce7-94ad-a1250d5acded,1731799682,monthly,first_day,2024-11-26T20:45:23.045750259Z,1,enabled,2e1e5fd4-9948-4ce7-94ad-a1250d5acded,2024-11-26 12:45:23,allowance.edited,,True,Missing Calculation
2e1e5fd4-9948-4ce7-94ad-a1250d5acded,1731799682,monthly,first_day,2024-11-26T20:45:23.045750259Z,1,enabled,2e1e5fd4-9948-4ce7-94ad-a1250d5acded,2024-11-26 12:45:23,allowance.edited,,True,Missing Calculation
3477a3f9-d37c-41c4-b760-57ad84413b42,1731160458,biweekly,friday,2024-11-22T08:00:34.07309352Z,6,enabled,3477a3f9-d37c-41c4-b760-57ad84413b42,2024-11-09 05:54:18,allowance.created,2024-11-22 05:54:18,True,Mismatched Values
493a4bf7-2008-4195-9338-349b7fda8e67,1731160434,biweekly,friday,2024-11-22T08:00:43.986566536Z,6,enabled,493a4bf7-2008-4195-9338-349b7fda8e67,2024-11-09 05:53:54,allowance.created,2024-11-22 05:53:54,True,Mismatched Values
cc26601f-290a-46bb-b69f-251de12bca55,1726972291,weekly,wednesday,2024-11-06T08:00:31.765951248Z,13,enabled,cc26601f-290a-46bb-b69f-251de12bca55,2024-10-21 04:40:05,allowance.edited,2024-10-23 04:40:05,True,Mismatched Values
cc26601f-290a-46bb-b69f-251de12bca55,1726972291,weekly,wednesday,2024-11-06T08:00:31.765951248Z,13,enabled,cc26601f-290a-46bb-b69f-251de12bca55,2024-10-21 04:40:05,allowance.edited,2024-10-23 04:40:05,True,Mismatched Values
cef5fff2-3c6a-4094-ac06-22e0097e6caf,1726972303,weekly,tuesday,2024-11-12T08:00:34.6532665Z,19,enabled,cef5fff2-3c6a-4094-ac06-22e0097e6caf,2024-10-21 04:39:53,allowance.edited,2024-10-22 04:39:53,True,Mismatched Values
cef5fff2-3c6a-4094-ac06-22e0097e6caf,1726972303,weekly,tuesday,2024-11-12T08:00:34.6532665Z,19,enabled,cef5fff2-3c6a-4094-ac06-22e0097e6caf,2024-10-21 04:39:53,allowance.edited,2024-10-22 04:39:53,True,Mismatched Values
2b68b4ad-5092-4720-b91b-a525fce6cc1a,1732287381,biweekly,thursday,1732287381,5,enabled,2b68b4ad-5092-4720-b91b-a525fce6cc1a,2024-11-22 06:56:21,allowance.created,2024-12-05 06:56:21,False,Other
5674166b-0279-4445-81c5-84a00ae13a22,1732287403,biweekly,thursday,1732287403,5,enabled,5674166b-0279-4445-81c5-84a00ae13a22,2024-11-22 06:56:43,allowance.created,2024-12-05 06:56:43,False,Other
4d50e137-2881-4c23-8d78-2b6960c3a50b,1732119156,weekly,friday,2024-11-23T01:24:26.288396903Z,22,enabled,4d50e137-2881-4c23-8d78-2b6960c3a50b,2024-11-20 08:20:28,allowance.edited,2024-11-22 08:20:28,False,Other
4d50e137-2881-4c23-8d78-2b6960c3a50b,1732119156,weekly,friday,2024-11-23T01:24:26.288396903Z,22,enabled,4d50e137-2881-4c23-8d78-2b6960c3a50b,2024-11-20 08:20:28,allowance.edited,2024-11-22 08:20:28,False,Other
9a6d4e53-6772-4bd7-bd9f-88114ba9be5d,1722065572,biweekly,monday,2024-10-05T08:00:27.026369797Z,7,disabled,9a6d4e53-6772-4bd7-bd9f-88114ba9be5d,2024-07-27 00:32:51,allowance.created,2024-08-05 00:32:51,True,Mismatched Values
9a6d4e53-6772-4bd7-bd9f-88114ba9be5d,1722065572,biweekly,monday,2024-10-05T08:00:27.026369797Z,7,disabled,9a6d4e53-6772-4bd7-bd9f-88114ba9be5d,2024-09-25 17:52:27,allowance.edited,2024-10-07 17:52:27,False,Other
9a6d4e53-6772-4bd7-bd9f-88114ba9be5d,1722065572,biweekly,monday,2024-10-05T08:00:27.026369797Z,7,disabled,9a6d4e53-6772-4bd7-bd9f-88114ba9be5d,2024-09-25 17:52:27,allowance.edited,2024-10-07 17:52:27,False,Other
a6c00765-3023-49bd-bc0a-1fcb98efa837,1727310751,biweekly,monday,2024-10-07T08:00:27.175081123Z,7,disabled,a6c00765-3023-49bd-bc0a-1fcb98efa837,2024-09-25 17:32:32,allowance.created,2024-10-07 17:32:32,False,Other
a6c00765-3023-49bd-bc0a-1fcb98efa837,1727310751,biweekly,monday,2024-10-07T08:00:27.175081123Z,7,disabled,a6c00765-3023-49bd-bc0a-1fcb98efa837,2024-09-25 17:46:46,allowance.edited,2024-10-07 17:46:46,False,Other
a6c00765-3023-49bd-bc0a-1fcb98efa837,1727310751,biweekly,monday,2024-10-07T08:00:27.175081123Z,7,disabled,a6c00765-3023-49bd-bc0a-1fcb98efa837,2024-09-25 17:46:48,allowance.edited,2024-10-07 17:46:48,False,Other
a6c00765-3023-49bd-bc0a-1fcb98efa837,1727310751,biweekly,monday,2024-10-07T08:00:27.175081123Z,7,disabled,a6c00765-3023-49bd-bc0a-1fcb98efa837,2024-09-25 17:51:10,allowance.edited,2024-10-07 17:51:10,False,Other
a6c00765-3023-49bd-bc0a-1fcb98efa837,1727310751,biweekly,monday,2024-10-07T08:00:27.175081123Z,7,disabled,a6c00765-3023-49bd-bc0a-1fcb98efa837,2024-09-25 17:51:10,allowance.edited,2024-10-07 17:51:10,False,Other
77688435-5de6-4c49-a01f-76075d4d25ca,1732330034,weekly,friday,1732330034,29,enabled,77688435-5de6-4c49-a01f-76075d4d25ca,2024-11-22 18:47:14,allowance.created,2024-11-22 18:47:14,True,Mismatched Values
bdf8bdad-4fa3-47e6-895a-f05b9e7ba698,1728169163,monthly,first_day,2024-11-01T08:01:49.994536551Z,1,enabled,bdf8bdad-4fa3-47e6-895a-f05b9e7ba698,2024-10-05 15:59:23,allowance.created,,True,Missing Calculation
bdf8bdad-4fa3-47e6-895a-f05b9e7ba698,1728169163,monthly,first_day,2024-11-01T08:01:49.994536551Z,1,enabled,bdf8bdad-4fa3-47e6-895a-f05b9e7ba698,2024-10-28 10:11:01,allowance.edited,,True,Missing Calculation
bdf8bdad-4fa3-47e6-895a-f05b9e7ba698,1728169163,monthly,first_day,2024-11-01T08:01:49.994536551Z,1,enabled,bdf8bdad-4fa3-47e6-895a-f05b9e7ba698,2024-10-28 10:11:03,allowance.edited,,True,Missing Calculation
6da40f79-e03c-44ec-8d6d-f4b77fef2bc0,1725028755,biweekly,thursday,2024-11-07T08:00:33.276096829Z,21,enabled,6da40f79-e03c-44ec-8d6d-f4b77fef2bc0,2024-08-30 07:39:15,allowance.created,2024-09-12 07:39:15,True,Mismatched Values
560c5cf4-5fd8-4477-a62e-b45d1ede5440,1723061560,weekly,thursday,2024-11-28T08:00:33.252518009Z,5,enabled,560c5cf4-5fd8-4477-a62e-b45d1ede5440,2024-10-30 09:30:06,allowance.edited,2024-10-31 09:30:06,True,Mismatched Values
560c5cf4-5fd8-4477-a62e-b45d1ede5440,1723061560,weekly,thursday,2024-11-28T08:00:33.252518009Z,5,enabled,560c5cf4-5fd8-4477-a62e-b45d1ede5440,2024-10-30 09:30:06,allowance.edited,2024-10-31 09:30:06,True,Mismatched Values
560c5cf4-5fd8-4477-a62e-b45d1ede5440,1723061560,weekly,thursday,2024-11-28T08:00:33.252518009Z,5,enabled,560c5cf4-5fd8-4477-a62e-b45d1ede5440,2024-11-20 12:12:00,allowance.edited,2024-11-21 12:12:00,True,Mismatched Values
560c5cf4-5fd8-4477-a62e-b45d1ede5440,1723061560,weekly,thursday,2024-11-28T08:00:33.252518009Z,5,enabled,560c5cf4-5fd8-4477-a62e-b45d1ede5440,2024-11-20 12:12:00,allowance.edited,2024-11-21 12:12:00,True,Mismatched Values
560c5cf4-5fd8-4477-a62e-b45d1ede5440,1723061560,weekly,thursday,2024-11-28T08:00:33.252518009Z,5,enabled,560c5cf4-5fd8-4477-a62e-b45d1ede5440,2024-11-20 12:12:42,allowance.edited,2024-11-21 12:12:42,True,Mismatched Values
560c5cf4-5fd8-4477-a62e-b45d1ede5440,1723061560,weekly,thursday,2024-11-28T08:00:33.252518009Z,5,enabled,560c5cf4-5fd8-4477-a62e-b45d1ede5440,2024-11-20 12:12:42,allowance.edited,2024-11-21 12:12:42,True,Mismatched Values
560c5cf4-5fd8-4477-a62e-b45d1ede5440,1723061560,weekly,thursday,2024-11-28T08:00:33.252518009Z,5,enabled,560c5cf4-5fd8-4477-a62e-b45d1ede5440,2024-11-25 11:50:49,allowance.edited,2024-11-28 11:50:49,True,Mismatched Values
560c5cf4-5fd8-4477-a62e-b45d1ede5440,1723061560,weekly,thursday,2024-11-28T08:00:33.252518009Z,5,enabled,560c5cf4-5fd8-4477-a62e-b45d1ede5440,2024-11-25 11:50:49,allowance.edited,2024-11-28 11:50:49,True,Mismatched Values
72e8fe3f-0dd9-44e3-8775-660bacb17310,1726083350,weekly,thursday,2024-11-28T08:00:24.576417825Z,5,enabled,72e8fe3f-0dd9-44e3-8775-660bacb17310,2024-10-29 19:52:20,allowance.edited,2024-10-31 19:52:20,True,Mismatched Values
72e8fe3f-0dd9-44e3-8775-660bacb17310,1726083350,weekly,thursday,2024-11-28T08:00:24.576417825Z,5,enabled,72e8fe3f-0dd9-44e3-8775-660bacb17310,2024-10-29 19:52:21,allowance.edited,2024-10-31 19:52:21,True,Mismatched Values
72e8fe3f-0dd9-44e3-8775-660bacb17310,1726083350,weekly,thursday,2024-11-28T08:00:24.576417825Z,5,enabled,72e8fe3f-0dd9-44e3-8775-660bacb17310,2024-10-30 09:29:56,allowance.edited,2024-10-31 09:29:56,True,Mismatched Values
72e8fe3f-0dd9-44e3-8775-660bacb17310,1726083350,weekly,thursday,2024-11-28T08:00:24.576417825Z,5,enabled,72e8fe3f-0dd9-44e3-8775-660bacb17310,2024-10-30 09:29:57,allowance.edited,2024-10-31 09:29:57,True,Mismatched Values
72e8fe3f-0dd9-44e3-8775-660bacb17310,1726083350,weekly,thursday,2024-11-28T08:00:24.576417825Z,5,enabled,72e8fe3f-0dd9-44e3-8775-660bacb17310,2024-11-25 11:51:06,allowance.edited,2024-11-28 11:51:06,True,Mismatched Values
72e8fe3f-0dd9-44e3-8775-660bacb17310,1726083350,weekly,thursday,2024-11-28T08:00:24.576417825Z,5,enabled,72e8fe3f-0dd9-44e3-8775-660bacb17310,2024-11-25 11:51:08,allowance.edited,2024-11-28 11:51:08,True,Mismatched Values
72e8fe3f-0dd9-44e3-8775-660bacb17310,1726083350,weekly,thursday,2024-11-28T08:00:24.576417825Z,5,enabled,72e8fe3f-0dd9-44e3-8775-660bacb17310,2024-11-27 04:15:10,allowance.edited,2024-11-28 04:15:10,True,Mismatched Values
72e8fe3f-0dd9-44e3-8775-660bacb17310,1726083350,weekly,thursday,2024-11-28T08:00:24.576417825Z,5,enabled,72e8fe3f-0dd9-44e3-8775-660bacb17310,2024-11-27 04:15:10,allowance.edited,2024-11-28 04:15:10,True,Mismatched Values
f05ab5d3-f984-4ebf-9417-2c27d7a2aa27,1732379451,weekly,friday,1732379451,29,enabled,f05ab5d3-f984-4ebf-9417-2c27d7a2aa27,2024-11-23 08:30:51,allowance.created,2024-11-29 08:30:51,False,Other
d631bbd4-4c95-41b2-b135-def2a1786b65,1731098984,weekly,friday,2024-11-29T08:00:40.912066586Z,6,enabled,d631bbd4-4c95-41b2-b135-def2a1786b65,2024-11-08 12:49:44,allowance.created,2024-11-08 12:49:44,True,Mismatched Values
518e8ed2-9ab1-4f9c-9051-3a1776826be0,1728846782,monthly,first_day,2024-12-01T08:00:29.50562689Z,1,enabled,518e8ed2-9ab1-4f9c-9051-3a1776826be0,2024-10-13 12:13:02,allowance.created,,True,Missing Calculation
93b1dcf6-7332-4d67-a695-bb9d80d0844e,1728846809,monthly,first_day,2024-12-01T08:00:40.159042889Z,1,enabled,93b1dcf6-7332-4d67-a695-bb9d80d0844e,2024-10-13 12:13:29,allowance.created,,True,Missing Calculation
b092eb62-79dd-4353-9c93-8779bb0c44c8,1728593685,weekly,friday,2024-10-11T08:00:45.058907887Z,18,enabled,b092eb62-79dd-4353-9c93-8779bb0c44c8,2024-10-10 13:54:45,allowance.created,2024-10-11 13:54:45,True,Mismatched Values
b80929af-f01d-4323-9c9b-c29f7e196fea,1732573741,weekly,wednesday,2024-11-30T00:20:33.736874643Z,4,enabled,b80929af-f01d-4323-9c9b-c29f7e196fea,2024-11-29 16:20:33,allowance.edited,2024-12-04 16:20:33,False,Other
b80929af-f01d-4323-9c9b-c29f7e196fea,1732573741,weekly,wednesday,2024-11-30T00:20:33.736874643Z,4,enabled,b80929af-f01d-4323-9c9b-c29f7e196fea,2024-11-29 16:20:34,allowance.edited,2024-12-04 16:20:34,False,Other
a7982d3d-8137-45a2-86d1-dd337af0b15d,1731681755,weekly,friday,2024-11-22T08:00:47.254265183Z,29,enabled,a7982d3d-8137-45a2-86d1-dd337af0b15d,2024-11-15 06:42:35,allowance.created,2024-11-15 06:42:35,True,Mismatched Values
c2c1d99f-20ae-4ee9-905d-fac21701a44c,1732284879,weekly,friday,1732284879,29,enabled,c2c1d99f-20ae-4ee9-905d-fac21701a44c,2024-11-22 06:14:39,allowance.created,2024-11-22 06:14:39,True,Mismatched Values
141149ff-5406-40c3-80a0-64c6a650b41a,1722392927,weekly,wednesday,2024-07-31T02:30:00.215394042Z,7,disabled,141149ff-5406-40c3-80a0-64c6a650b41a,2024-07-30 19:28:46,allowance.created,2024-07-31 19:28:46,True,Mismatched Values
08868477-f5d2-4f3c-8e8f-c5e19472de5c,1727140509,weekly,friday,2024-11-01T12:52:26.887627875Z,1,enabled,08868477-f5d2-4f3c-8e8f-c5e19472de5c,2024-09-23 18:15:09,allowance.created,2024-09-27 18:15:09,True,Mismatched Values
